variable,mean,sd,2.5%,97.5%,rhat,ess_bulk,ess_tail,model
rescor__b2__b3,-0.05988923869750591,0.07876185563887508,-0.20950933344057676,0.09661947775564486,1.0000041542964182,7110.91958425622,5967.970092414371,M2
rescor__b1__b4,-0.11191021233782103,0.0728222874500185,-0.2528466320029596,0.03274246515686017,1.0001465786957653,7656.585313331311,6104.6261795698165,M2
rescor__b2__b4,0.22466256571504375,0.07105519606052796,0.07956810604796104,0.3588083344032816,1.0001059897124545,9007.229545312726,6835.967595450611,M2
rescor__b3__b4,0.13675178907756658,0.06848232059316882,0.0029758480387819994,0.268354449181593,0.9999873414195457,9965.90340126322,6444.150641992475,M2
b_b1_Intercept,-1.3449121965544353,0.5554403730399856,-2.428228317493147,-0.24632624187745844,1.0002418674437235,5890.4354352721,5964.279065062331,M3
b_b2_Intercept,0.17615743070608716,0.9090598044222211,-1.5997668314810765,1.961475740707391,1.0006998992963607,6299.9753069317485,5972.8580161615455,M3
b_b3_Intercept,0.43539550693660034,0.6327637767559708,-0.8068330916885975,1.6784269213659049,1.0005619187343089,6911.7918517871385,5793.077387449956,M3
b_b4_Intercept,2.9519373807693587,0.7684856325054886,1.431109808041114,4.445033754057751,0.9999131787433727,7292.5414735736185,5800.2578578802995,M3
b_b1_date_sc,0.33921868820105716,0.3999444318472311,-0.44378350206925216,1.124867201276672,1.0000392433905045,9035.289414465891,5750.915756385748,M3
b_b1_lat_sc,0.40873615557843407,0.2664559025178384,-0.1086143018942827,0.9294305485770532,0.999820648764984,6575.984624292045,5975.318341484175,M3
b_b1_lon_sc,1.1278334363533755,0.38526133829251497,0.3713241063637782,1.8794578711038272,1.0004119772153457,7138.448335525185,6696.76621071931,M3
b_b1_habitatmountainDrockylandscape,0.7088796424933919,0.7192508473418713,-0.6837348002179592,2.115206741882487,1.0001259876052806,6849.0688040843,6307.076966317565,M3
